,answer,query,image_name,example_id
330,no,the person with the patterned shirt is straight-haired and the other is curly-haired,ex_82_img_0,ex_82_im_0_c_1
331,yes,the person with the patterned shirt is straight-haired and the other is curly-haired,ex_82_img_1,ex_82_im_1_c_1
332,yes,a diagram showing movement from right to left,ex_83_img_0,ex_83_im_0_c_0
333,no,a diagram showing movement from right to left,ex_83_img_1,ex_83_im_1_c_0
334,no,a diagram showing movement from left to right,ex_83_img_0,ex_83_im_0_c_1
335,yes,a diagram showing movement from left to right,ex_83_img_1,ex_83_im_1_c_1
336,yes,the flip flops are too big for these feet,ex_84_img_0,ex_84_im_0_c_0
337,no,the flip flops are too big for these feet,ex_84_img_1,ex_84_im_1_c_0
338,no,the feet are too big for these flip flops,ex_84_img_0,ex_84_im_0_c_1
339,yes,the feet are too big for these flip flops,ex_84_img_1,ex_84_im_1_c_1
340,yes,the person who is wearing a crown is kissing a frog,ex_85_img_0,ex_85_im_0_c_0
341,no,the person who is wearing a crown is kissing a frog,ex_85_img_1,ex_85_im_1_c_0
342,no,the person is kissing a frog who is wearing a crown,ex_85_img_0,ex_85_im_0_c_1
343,yes,the person is kissing a frog who is wearing a crown,ex_85_img_1,ex_85_im_1_c_1
344,yes,a dog sitting on a couch with a person lying on the floor,ex_86_img_0,ex_86_im_0_c_0
345,no,a dog sitting on a couch with a person lying on the floor,ex_86_img_1,ex_86_im_1_c_0
346,no,a person lying on a couch with a dog sitting on the floor,ex_86_img_0,ex_86_im_0_c_1
347,yes,a person lying on a couch with a dog sitting on the floor,ex_86_img_1,ex_86_im_1_c_1
348,yes,The uncaged bird has an opened cage door,ex_87_img_0,ex_87_im_0_c_0
349,no,The uncaged bird has an opened cage door,ex_87_img_1,ex_87_im_1_c_0
350,no,The caged bird has an unopened cage door,ex_87_img_0,ex_87_im_0_c_1
351,yes,The caged bird has an unopened cage door,ex_87_img_1,ex_87_im_1_c_1
352,yes,meat with potatoes,ex_88_img_0,ex_88_im_0_c_0
353,no,meat with potatoes,ex_88_img_1,ex_88_im_1_c_0
354,no,potatoes with meat,ex_88_img_0,ex_88_im_0_c_1
355,yes,potatoes with meat,ex_88_img_1,ex_88_im_1_c_1
356,yes,the person in pink was close to not winning,ex_89_img_0,ex_89_im_0_c_0
357,no,the person in pink was close to not winning,ex_89_img_1,ex_89_im_1_c_0
358,no,the person in pink was not close to winning,ex_89_img_0,ex_89_im_0_c_1
359,yes,the person in pink was not close to winning,ex_89_img_1,ex_89_im_1_c_1
360,yes,two humans and one wheel,ex_90_img_0,ex_90_im_0_c_0
361,no,two humans and one wheel,ex_90_img_1,ex_90_im_1_c_0
362,no,two wheels and one human,ex_90_img_0,ex_90_im_0_c_1
363,yes,two wheels and one human,ex_90_img_1,ex_90_im_1_c_1
364,yes,clothing on lines,ex_91_img_0,ex_91_im_0_c_0
365,no,clothing on lines,ex_91_img_1,ex_91_im_1_c_0
366,no,lines on clothing,ex_91_img_0,ex_91_im_0_c_1
367,yes,lines on clothing,ex_91_img_1,ex_91_im_1_c_1
368,yes,someone talks on the phone angrily while another person sits happily,ex_92_img_0,ex_92_im_0_c_0
369,no,someone talks on the phone angrily while another person sits happily,ex_92_img_1,ex_92_im_1_c_0
370,no,someone talks on the phone happily while another person sits angrily,ex_92_img_0,ex_92_im_0_c_1
371,yes,someone talks on the phone happily while another person sits angrily,ex_92_img_1,ex_92_im_1_c_1
372,yes,two boats and one direction down the stream,ex_93_img_0,ex_93_im_0_c_0
373,no,two boats and one direction down the stream,ex_93_img_1,ex_93_im_1_c_0
374,no,one boat and two directions down the stream,ex_93_img_0,ex_93_im_0_c_1
375,yes,one boat and two directions down the stream,ex_93_img_1,ex_93_im_1_c_1
376,yes,The dog rides without a visible tongue,ex_94_img_0,ex_94_im_0_c_0
377,no,The dog rides without a visible tongue,ex_94_img_1,ex_94_im_1_c_0
378,no,The dog rides with a visible tongue out,ex_94_img_0,ex_94_im_0_c_1
379,yes,The dog rides with a visible tongue out,ex_94_img_1,ex_94_im_1_c_1
380,yes,handing a hammer,ex_95_img_0,ex_95_im_0_c_0
381,no,handing a hammer,ex_95_img_1,ex_95_im_1_c_0
382,no,hammering a hand,ex_95_img_0,ex_95_im_0_c_1
383,yes,hammering a hand,ex_95_img_1,ex_95_im_1_c_1
384,yes,leaves its shedding,ex_96_img_0,ex_96_im_0_c_0
385,no,leaves its shedding,ex_96_img_1,ex_96_im_1_c_0
386,no,shedding its leaves,ex_96_img_0,ex_96_im_0_c_1
387,yes,shedding its leaves,ex_96_img_1,ex_96_im_1_c_1
388,yes,they are using no bait but still got fish,ex_97_img_0,ex_97_im_0_c_0
389,no,they are using no bait but still got fish,ex_97_img_1,ex_97_im_1_c_0
390,no,they are using bait but still got no fish,ex_97_img_0,ex_97_im_0_c_1
391,yes,they are using bait but still got no fish,ex_97_img_1,ex_97_im_1_c_1
392,yes,someone on the ground is spraying water towards a vehicle,ex_98_img_0,ex_98_im_0_c_0
393,no,someone on the ground is spraying water towards a vehicle,ex_98_img_1,ex_98_im_1_c_0
394,no,someone is on a vehicle spraying water towards the ground,ex_98_img_0,ex_98_im_0_c_1
395,yes,someone is on a vehicle spraying water towards the ground,ex_98_img_1,ex_98_im_1_c_1
396,yes,the dog wears as a hat what someone would normally bite,ex_99_img_0,ex_99_im_0_c_0
397,no,the dog wears as a hat what someone would normally bite,ex_99_img_1,ex_99_im_1_c_0
398,no,the dog bites what someone would normally wear as a hat,ex_99_img_0,ex_99_im_0_c_1
399,yes,the dog bites what someone would normally wear as a hat,ex_99_img_1,ex_99_im_1_c_1
400,yes,the happy one is on the left and the upset one is on the right,ex_100_img_0,ex_100_im_0_c_0
401,no,the happy one is on the left and the upset one is on the right,ex_100_img_1,ex_100_im_1_c_0
402,no,the upset one is on the left and the happy one is on the right,ex_100_img_0,ex_100_im_0_c_1
403,yes,the upset one is on the left and the happy one is on the right,ex_100_img_1,ex_100_im_1_c_1
404,yes,fake mustache and real hair on head,ex_101_img_0,ex_101_im_0_c_0
405,no,fake mustache and real hair on head,ex_101_img_1,ex_101_im_1_c_0
406,no,real mustache and fake hair on head,ex_101_img_0,ex_101_im_0_c_1
407,yes,real mustache and fake hair on head,ex_101_img_1,ex_101_im_1_c_1
408,yes,real cat with toy baby,ex_102_img_0,ex_102_im_0_c_0
409,no,real cat with toy baby,ex_102_img_1,ex_102_im_1_c_0
410,no,toy cat with real baby,ex_102_img_0,ex_102_im_0_c_1
411,yes,toy cat with real baby,ex_102_img_1,ex_102_im_1_c_1
412,yes,the lion is loud and the lionness is quiet,ex_103_img_0,ex_103_im_0_c_0
413,no,the lion is loud and the lionness is quiet,ex_103_img_1,ex_103_im_1_c_0
414,no,the lion is quiet and the lionness is loud,ex_103_img_0,ex_103_im_0_c_1
415,yes,the lion is quiet and the lionness is loud,ex_103_img_1,ex_103_im_1_c_1
416,yes,there is a pink couch with green pillows,ex_104_img_0,ex_104_im_0_c_0
417,no,there is a pink couch with green pillows,ex_104_img_1,ex_104_im_1_c_0
418,no,there is a green couch with pink pillows,ex_104_img_0,ex_104_im_0_c_1
419,yes,there is a green couch with pink pillows,ex_104_img_1,ex_104_im_1_c_1
420,yes,light colored dog with dark colored cat,ex_105_img_0,ex_105_im_0_c_0
421,no,light colored dog with dark colored cat,ex_105_img_1,ex_105_im_1_c_0
422,no,dark colored dog with light colored cat,ex_105_img_0,ex_105_im_0_c_1
423,yes,dark colored dog with light colored cat,ex_105_img_1,ex_105_im_1_c_1
424,yes,someone is wearing a black hat and yellow shirt,ex_106_img_0,ex_106_im_0_c_0
425,no,someone is wearing a black hat and yellow shirt,ex_106_img_1,ex_106_im_1_c_0
426,no,someone is wearing a yellow hat and black shirt,ex_106_img_0,ex_106_im_0_c_1
427,yes,someone is wearing a yellow hat and black shirt,ex_106_img_1,ex_106_im_1_c_1
428,yes,black socks and orange shoes,ex_107_img_0,ex_107_im_0_c_0
429,no,black socks and orange shoes,ex_107_img_1,ex_107_im_1_c_0
430,no,orange socks and black shoes,ex_107_img_0,ex_107_im_0_c_1
431,yes,orange socks and black shoes,ex_107_img_1,ex_107_im_1_c_1
432,yes,red building with white shutters,ex_108_img_0,ex_108_im_0_c_0
433,no,red building with white shutters,ex_108_img_1,ex_108_im_1_c_0
434,no,white building with red shutters,ex_108_img_0,ex_108_im_0_c_1
435,yes,white building with red shutters,ex_108_img_1,ex_108_im_1_c_1
436,yes,blue pants and green top,ex_109_img_0,ex_109_im_0_c_0
437,no,blue pants and green top,ex_109_img_1,ex_109_im_1_c_0
438,no,green pants and blue top,ex_109_img_0,ex_109_im_0_c_1
439,yes,green pants and blue top,ex_109_img_1,ex_109_im_1_c_1
440,yes,there's one blue and many yellow balls,ex_110_img_0,ex_110_im_0_c_0
441,no,there's one blue and many yellow balls,ex_110_img_1,ex_110_im_1_c_0
442,no,there's one yellow and many blue balls,ex_110_img_0,ex_110_im_0_c_1
443,yes,there's one yellow and many blue balls,ex_110_img_1,ex_110_im_1_c_1
444,yes,there are more silver coins than gold coins,ex_111_img_0,ex_111_im_0_c_0
445,no,there are more silver coins than gold coins,ex_111_img_1,ex_111_im_1_c_0
446,no,there are more gold coins than silver coins,ex_111_img_0,ex_111_im_0_c_1
447,yes,there are more gold coins than silver coins,ex_111_img_1,ex_111_im_1_c_1
448,yes,the red team kicking the ball directly next to the blue team,ex_112_img_0,ex_112_im_0_c_0
449,no,the red team kicking the ball directly next to the blue team,ex_112_img_1,ex_112_im_1_c_0
450,no,the blue team kicking the ball directly next to the red team,ex_112_img_0,ex_112_im_0_c_1
451,yes,the blue team kicking the ball directly next to the red team,ex_112_img_1,ex_112_im_1_c_1
452,yes,black dog wearing a brown sweater,ex_113_img_0,ex_113_im_0_c_0
453,no,black dog wearing a brown sweater,ex_113_img_1,ex_113_im_1_c_0
454,no,brown dog wearing a black sweater,ex_113_img_0,ex_113_im_0_c_1
455,yes,brown dog wearing a black sweater,ex_113_img_1,ex_113_im_1_c_1
456,yes,one green apple surrounded by a bunch of red apples,ex_114_img_0,ex_114_im_0_c_0
457,no,one green apple surrounded by a bunch of red apples,ex_114_img_1,ex_114_im_1_c_0
458,no,one red apple surrounded by a bunch of green apples,ex_114_img_0,ex_114_im_0_c_1
459,yes,one red apple surrounded by a bunch of green apples,ex_114_img_1,ex_114_im_1_c_1
460,yes,person in white is reading the orange book,ex_115_img_0,ex_115_im_0_c_0
461,no,person in white is reading the orange book,ex_115_img_1,ex_115_im_1_c_0
462,no,person in orange is reading the white book,ex_115_img_0,ex_115_im_0_c_1
463,yes,person in orange is reading the white book,ex_115_img_1,ex_115_im_1_c_1
464,yes,the children are being quiet while the adult is loud,ex_116_img_0,ex_116_im_0_c_0
465,no,the children are being quiet while the adult is loud,ex_116_img_1,ex_116_im_1_c_0
466,no,the children are being loud while the adult is quiet,ex_116_img_0,ex_116_im_0_c_1
467,yes,the children are being loud while the adult is quiet,ex_116_img_1,ex_116_im_1_c_1
468,yes,the circular mirror is on the left and the rectangular mirror is on the right,ex_117_img_0,ex_117_im_0_c_0
469,no,the circular mirror is on the left and the rectangular mirror is on the right,ex_117_img_1,ex_117_im_1_c_0
470,no,the rectangular mirror is on the left and the circular mirror is on the right,ex_117_img_0,ex_117_im_0_c_1
471,yes,the rectangular mirror is on the left and the circular mirror is on the right,ex_117_img_1,ex_117_im_1_c_1
472,yes,circular food on heart-shaped wood,ex_118_img_0,ex_118_im_0_c_0
473,no,circular food on heart-shaped wood,ex_118_img_1,ex_118_im_1_c_0
474,no,heart-shaped food on circular wood,ex_118_img_0,ex_118_im_0_c_1
475,yes,heart-shaped food on circular wood,ex_118_img_1,ex_118_im_1_c_1
476,yes,the dress on the left is long and the dress on the right is short,ex_119_img_0,ex_119_im_0_c_0
477,no,the dress on the left is long and the dress on the right is short,ex_119_img_1,ex_119_im_1_c_0
478,no,the dress on the left is short and the dress on the right is long,ex_119_img_0,ex_119_im_0_c_1
479,yes,the dress on the left is short and the dress on the right is long,ex_119_img_1,ex_119_im_1_c_1
480,yes,the balloon in the middle has less air and the other balloons have more air,ex_120_img_0,ex_120_im_0_c_0
481,no,the balloon in the middle has less air and the other balloons have more air,ex_120_img_1,ex_120_im_1_c_0
482,no,the balloon in the middle has more air and the other balloons have less air,ex_120_img_0,ex_120_im_0_c_1
483,yes,the balloon in the middle has more air and the other balloons have less air,ex_120_img_1,ex_120_im_1_c_1
484,yes,the pool has no people and the area around it has a lot of people,ex_121_img_0,ex_121_im_0_c_0
485,no,the pool has no people and the area around it has a lot of people,ex_121_img_1,ex_121_im_1_c_0
486,no,the pool has a lot of people and the area around it has no people,ex_121_img_0,ex_121_im_0_c_1
487,yes,the pool has a lot of people and the area around it has no people,ex_121_img_1,ex_121_im_1_c_1
488,yes,big fish beside a small person,ex_122_img_0,ex_122_im_0_c_0
489,no,big fish beside a small person,ex_122_img_1,ex_122_im_1_c_0
490,no,small fish beside a big person,ex_122_img_0,ex_122_im_0_c_1
491,yes,small fish beside a big person,ex_122_img_1,ex_122_im_1_c_1
492,yes,the train is moving fast while the person is still,ex_123_img_0,ex_123_im_0_c_0
493,no,the train is moving fast while the person is still,ex_123_img_1,ex_123_im_1_c_0
494,no,the train is still while the person is moving fast,ex_123_img_0,ex_123_im_0_c_1
495,yes,the train is still while the person is moving fast,ex_123_img_1,ex_123_im_1_c_1
496,yes,they're enjoying hot water on a cold day,ex_124_img_0,ex_124_im_0_c_0
497,no,they're enjoying hot water on a cold day,ex_124_img_1,ex_124_im_1_c_0
498,no,they're enjoying cold water on a hot day,ex_124_img_0,ex_124_im_0_c_1
499,yes,they're enjoying cold water on a hot day,ex_124_img_1,ex_124_im_1_c_1
500,yes,concrete floors with wood walls,ex_125_img_0,ex_125_im_0_c_0
501,no,concrete floors with wood walls,ex_125_img_1,ex_125_im_1_c_0
502,no,wood floors with concrete walls,ex_125_img_0,ex_125_im_0_c_1
503,yes,wood floors with concrete walls,ex_125_img_1,ex_125_im_1_c_1
504,yes,the person on the left has curly hair and the person on the right has straight hair,ex_126_img_0,ex_126_im_0_c_0
505,no,the person on the left has curly hair and the person on the right has straight hair,ex_126_img_1,ex_126_im_1_c_0
506,no,the person on the left has straight hair and the person on the right has curly hair,ex_126_img_0,ex_126_im_0_c_1
507,yes,the person on the left has straight hair and the person on the right has curly hair,ex_126_img_1,ex_126_im_1_c_1
508,yes,there's a metal bottle with a plastic lid,ex_127_img_0,ex_127_im_0_c_0
509,no,there's a metal bottle with a plastic lid,ex_127_img_1,ex_127_im_1_c_0
510,no,there's a plastic bottle with a metal lid,ex_127_img_0,ex_127_im_0_c_1
511,yes,there's a plastic bottle with a metal lid,ex_127_img_1,ex_127_im_1_c_1
512,yes,the fruit is heavy while the junk food is light,ex_128_img_0,ex_128_im_0_c_0
513,no,the fruit is heavy while the junk food is light,ex_128_img_1,ex_128_im_1_c_0
514,no,the fruit is light while the junk food is heavy,ex_128_img_0,ex_128_im_0_c_1
515,yes,the fruit is light while the junk food is heavy,ex_128_img_1,ex_128_im_1_c_1
516,yes,the car is sitting upside down while the person is standing rightside up,ex_129_img_0,ex_129_im_0_c_0
517,no,the car is sitting upside down while the person is standing rightside up,ex_129_img_1,ex_129_im_1_c_0
518,no,the car is sitting rightside up while the person is standing upside down,ex_129_img_0,ex_129_im_0_c_1
519,yes,the car is sitting rightside up while the person is standing upside down,ex_129_img_1,ex_129_im_1_c_1
520,yes,the cup on the left is filled first and the cup on the right is filled second,ex_130_img_0,ex_130_im_0_c_0
521,no,the cup on the left is filled first and the cup on the right is filled second,ex_130_img_1,ex_130_im_1_c_0
522,no,the cup on the left is filled second and the cup on the right is filled first,ex_130_img_0,ex_130_im_0_c_1
523,yes,the cup on the left is filled second and the cup on the right is filled first,ex_130_img_1,ex_130_im_1_c_1
524,yes,milk cow,ex_131_img_0,ex_131_im_0_c_0
525,no,milk cow,ex_131_img_1,ex_131_im_1_c_0
526,no,cow milk,ex_131_img_0,ex_131_im_0_c_1
527,yes,cow milk,ex_131_img_1,ex_131_im_1_c_1
528,yes,there is a clock wall,ex_132_img_0,ex_132_im_0_c_0
529,no,there is a clock wall,ex_132_img_1,ex_132_im_1_c_0
530,no,there is a wall clock,ex_132_img_0,ex_132_im_0_c_1
531,yes,there is a wall clock,ex_132_img_1,ex_132_im_1_c_1
532,yes,there is a split banana,ex_133_img_0,ex_133_im_0_c_0
533,no,there is a split banana,ex_133_img_1,ex_133_im_1_c_0
534,no,there is a banana split,ex_133_img_0,ex_133_im_0_c_1
535,yes,there is a banana split,ex_133_img_1,ex_133_im_1_c_1
536,yes,there are two people and a bunch of horses,ex_134_img_0,ex_134_im_0_c_0
537,no,there are two people and a bunch of horses,ex_134_img_1,ex_134_im_1_c_0
538,no,there are a bunch of people and two horses,ex_134_img_0,ex_134_im_0_c_1
539,yes,there are a bunch of people and two horses,ex_134_img_1,ex_134_im_1_c_1
540,yes,three white and two brown eggs,ex_135_img_0,ex_135_im_0_c_0
541,no,three white and two brown eggs,ex_135_img_1,ex_135_im_1_c_0
542,no,two white and three brown eggs,ex_135_img_0,ex_135_im_0_c_1
543,yes,two white and three brown eggs,ex_135_img_1,ex_135_im_1_c_1
544,yes,the plastic is in the fish,ex_136_img_0,ex_136_im_0_c_0
545,no,the plastic is in the fish,ex_136_img_1,ex_136_im_1_c_0
546,no,the fish is in the plastic,ex_136_img_0,ex_136_im_0_c_1
547,yes,the fish is in the plastic,ex_136_img_1,ex_136_im_1_c_1
548,yes,the dog's paw is on the cat's face,ex_137_img_0,ex_137_im_0_c_0
549,no,the dog's paw is on the cat's face,ex_137_img_1,ex_137_im_1_c_0
550,no,the cat's paw is on the dog's face,ex_137_img_0,ex_137_im_0_c_1
551,yes,the cat's paw is on the dog's face,ex_137_img_1,ex_137_im_1_c_1
552,yes,the computer's screen is on and the phone's screen is off,ex_138_img_0,ex_138_im_0_c_0
553,no,the computer's screen is on and the phone's screen is off,ex_138_img_1,ex_138_im_1_c_0
554,no,the phone's screen is on and the computer's screen is off,ex_138_img_0,ex_138_im_0_c_1
555,yes,the phone's screen is on and the computer's screen is off,ex_138_img_1,ex_138_im_1_c_1
556,yes,the dog is in the driver's seat and the person is in the passenger's seat,ex_139_img_0,ex_139_im_0_c_0
557,no,the dog is in the driver's seat and the person is in the passenger's seat,ex_139_img_1,ex_139_im_1_c_0
558,no,the dog is in the passenger's seat and the person is in the driver's seat,ex_139_img_0,ex_139_im_0_c_1
559,yes,the dog is in the passenger's seat and the person is in the driver's seat,ex_139_img_1,ex_139_im_1_c_1
560,yes,there are more trees than people,ex_140_img_0,ex_140_im_0_c_0
561,no,there are more trees than people,ex_140_img_1,ex_140_im_1_c_0
562,no,there are more people than trees,ex_140_img_0,ex_140_im_0_c_1
563,yes,there are more people than trees,ex_140_img_1,ex_140_im_1_c_1
564,yes,there are more computers than people,ex_141_img_0,ex_141_im_0_c_0
565,no,there are more computers than people,ex_141_img_1,ex_141_im_1_c_0
566,no,there are more people than computers,ex_141_img_0,ex_141_im_0_c_1
567,yes,there are more people than computers,ex_141_img_1,ex_141_im_1_c_1
568,yes,there is more wood than metal,ex_142_img_0,ex_142_im_0_c_0
569,no,there is more wood than metal,ex_142_img_1,ex_142_im_1_c_0
570,no,there is more metal than wood,ex_142_img_0,ex_142_im_0_c_1
571,yes,there is more metal than wood,ex_142_img_1,ex_142_im_1_c_1
572,yes,there are more hats than people,ex_143_img_0,ex_143_im_0_c_0
573,no,there are more hats than people,ex_143_img_1,ex_143_im_1_c_0
574,no,there are more people than hats,ex_143_img_0,ex_143_im_0_c_1
575,yes,there are more people than hats,ex_143_img_1,ex_143_im_1_c_1
576,yes,there are more people than stools,ex_144_img_0,ex_144_im_0_c_0
577,no,there are more people than stools,ex_144_img_1,ex_144_im_1_c_0
578,no,there are more stools than people,ex_144_img_0,ex_144_im_0_c_1
579,yes,there are more stools than people,ex_144_img_1,ex_144_im_1_c_1
580,yes,there is more red wine than white wine,ex_145_img_0,ex_145_im_0_c_0
581,no,there is more red wine than white wine,ex_145_img_1,ex_145_im_1_c_0
582,no,there is more white wine than red wine,ex_145_img_0,ex_145_im_0_c_1
583,yes,there is more white wine than red wine,ex_145_img_1,ex_145_im_1_c_1
584,yes,there's more milk than coffee,ex_146_img_0,ex_146_im_0_c_0
585,no,there's more milk than coffee,ex_146_img_1,ex_146_im_1_c_0
586,no,there's more coffee than milk,ex_146_img_0,ex_146_im_0_c_1
587,yes,there's more coffee than milk,ex_146_img_1,ex_146_im_1_c_1
588,yes,there's more cereal in the bowl than milk,ex_147_img_0,ex_147_im_0_c_0
589,no,there's more cereal in the bowl than milk,ex_147_img_1,ex_147_im_1_c_0
590,no,there's more milk in the bowl than cereal,ex_147_img_0,ex_147_im_0_c_1
591,yes,there's more milk in the bowl than cereal,ex_147_img_1,ex_147_im_1_c_1
592,yes,boat sail,ex_148_img_0,ex_148_im_0_c_0
593,no,boat sail,ex_148_img_1,ex_148_im_1_c_0
594,no,sail boat,ex_148_img_0,ex_148_im_0_c_1
595,yes,sail boat,ex_148_img_1,ex_148_im_1_c_1
596,yes,boat house,ex_149_img_0,ex_149_im_0_c_0
597,no,boat house,ex_149_img_1,ex_149_im_1_c_0
598,no,house boat,ex_149_img_0,ex_149_im_0_c_1
599,yes,house boat,ex_149_img_1,ex_149_im_1_c_1
600,yes,check a rip,ex_150_img_0,ex_150_im_0_c_0
601,no,check a rip,ex_150_img_1,ex_150_im_1_c_0
602,no,rip a check,ex_150_img_0,ex_150_im_0_c_1
603,yes,rip a check,ex_150_img_1,ex_150_im_1_c_1
604,yes,dress the display,ex_151_img_0,ex_151_im_0_c_0
605,no,dress the display,ex_151_img_1,ex_151_im_1_c_0
606,no,display the dress,ex_151_img_0,ex_151_im_0_c_1
607,yes,display the dress,ex_151_img_1,ex_151_im_1_c_1
608,yes,spoon holding honey,ex_152_img_0,ex_152_im_0_c_0
609,no,spoon holding honey,ex_152_img_1,ex_152_im_1_c_0
610,no,honey holding spoon,ex_152_img_0,ex_152_im_0_c_1
611,yes,honey holding spoon,ex_152_img_1,ex_152_im_1_c_1
612,yes,books holding up a person,ex_153_img_0,ex_153_im_0_c_0
613,no,books holding up a person,ex_153_img_1,ex_153_im_1_c_0
614,no,a person holding up books,ex_153_img_0,ex_153_im_0_c_1
615,yes,a person holding up books,ex_153_img_1,ex_153_im_1_c_1
616,yes,a dog is using a wheelchair next to a person,ex_154_img_0,ex_154_im_0_c_0
617,no,a dog is using a wheelchair next to a person,ex_154_img_1,ex_154_im_1_c_0
618,no,a person is using a wheelchair next to a dog,ex_154_img_0,ex_154_im_0_c_1
619,yes,a person is using a wheelchair next to a dog,ex_154_img_1,ex_154_im_1_c_1
620,yes,some plants surrounding a lightbulb,ex_155_img_0,ex_155_im_0_c_0
621,no,some plants surrounding a lightbulb,ex_155_img_1,ex_155_im_1_c_0
622,no,a lightbulb surrounding some plants,ex_155_img_0,ex_155_im_0_c_1
623,yes,a lightbulb surrounding some plants,ex_155_img_1,ex_155_im_1_c_1
624,yes,a more lightly-colored dog is holding a toy next to a black dog,ex_156_img_0,ex_156_im_0_c_0
625,no,a more lightly-colored dog is holding a toy next to a black dog,ex_156_img_1,ex_156_im_1_c_0
626,no,a black dog is holding a toy next to a more lightly-colored dog,ex_156_img_0,ex_156_im_0_c_1
627,yes,a black dog is holding a toy next to a more lightly-colored dog,ex_156_img_1,ex_156_im_1_c_1
628,yes,the flowers are taller than the people,ex_157_img_0,ex_157_im_0_c_0
629,no,the flowers are taller than the people,ex_157_img_1,ex_157_im_1_c_0
630,no,the people are taller than the flowers,ex_157_img_0,ex_157_im_0_c_1
631,yes,the people are taller than the flowers,ex_157_img_1,ex_157_im_1_c_1
632,yes,there's a human in a stroller next to a dog,ex_158_img_0,ex_158_im_0_c_0
633,no,there's a human in a stroller next to a dog,ex_158_img_1,ex_158_im_1_c_0
634,no,there's a dog in a stroller next to a human,ex_158_img_0,ex_158_im_0_c_1
635,yes,there's a dog in a stroller next to a human,ex_158_img_1,ex_158_im_1_c_1
636,yes,a person is casting a shadow beside a ball,ex_159_img_0,ex_159_im_0_c_0
637,no,a person is casting a shadow beside a ball,ex_159_img_1,ex_159_im_1_c_0
638,no,a ball is casting a shadow beside a person,ex_159_img_0,ex_159_im_0_c_1
639,yes,a ball is casting a shadow beside a person,ex_159_img_1,ex_159_im_1_c_1
640,yes,its tail is shorter than its body,ex_160_img_0,ex_160_im_0_c_0
641,no,its tail is shorter than its body,ex_160_img_1,ex_160_im_1_c_0
642,no,its body is shorter than its tail,ex_160_img_0,ex_160_im_0_c_1
643,yes,its body is shorter than its tail,ex_160_img_1,ex_160_im_1_c_1
644,yes,the child is throwing the adult the ball,ex_161_img_0,ex_161_im_0_c_0
645,no,the child is throwing the adult the ball,ex_161_img_1,ex_161_im_1_c_0
646,no,the adult is throwing the child the ball,ex_161_img_0,ex_161_im_0_c_1
647,yes,the adult is throwing the child the ball,ex_161_img_1,ex_161_im_1_c_1
648,yes,a person underneath lights,ex_162_img_0,ex_162_im_0_c_0
649,no,a person underneath lights,ex_162_img_1,ex_162_im_1_c_0
650,no,lights underneath a person,ex_162_img_0,ex_162_im_0_c_1
651,yes,lights underneath a person,ex_162_img_1,ex_162_im_1_c_1
652,yes,some green on the ball,ex_163_img_0,ex_163_im_0_c_0
653,no,some green on the ball,ex_163_img_1,ex_163_im_1_c_0
654,no,the ball on some green,ex_163_img_0,ex_163_im_0_c_1
655,yes,the ball on some green,ex_163_img_1,ex_163_im_1_c_1
656,yes,mind in the clouds,ex_164_img_0,ex_164_im_0_c_0
657,no,mind in the clouds,ex_164_img_1,ex_164_im_1_c_0
658,no,clouds in the mind,ex_164_img_0,ex_164_im_0_c_1
659,yes,clouds in the mind,ex_164_img_1,ex_164_im_1_c_1
660,yes,there's a phone on a map,ex_165_img_0,ex_165_im_0_c_0
661,no,there's a phone on a map,ex_165_img_1,ex_165_im_1_c_0
662,no,there's a map on a phone,ex_165_img_0,ex_165_im_0_c_1
663,yes,there's a map on a phone,ex_165_img_1,ex_165_im_1_c_1
664,yes,a person on a rock next to a dog,ex_166_img_0,ex_166_im_0_c_0
665,no,a person on a rock next to a dog,ex_166_img_1,ex_166_im_1_c_0
666,no,a dog on a rock next to a person,ex_166_img_0,ex_166_im_0_c_1
667,yes,a dog on a rock next to a person,ex_166_img_1,ex_166_im_1_c_1
668,yes,an adult is flexing beside a child,ex_167_img_0,ex_167_im_0_c_0
669,no,an adult is flexing beside a child,ex_167_img_1,ex_167_im_1_c_0
670,no,a child is flexing beside an adult,ex_167_img_0,ex_167_im_0_c_1
671,yes,a child is flexing beside an adult,ex_167_img_1,ex_167_im_1_c_1
672,yes,the person is looking at the dog,ex_168_img_0,ex_168_im_0_c_0
673,no,the person is looking at the dog,ex_168_img_1,ex_168_im_1_c_0
674,no,the dog is looking at the person,ex_168_img_0,ex_168_im_0_c_1
675,yes,the dog is looking at the person,ex_168_img_1,ex_168_im_1_c_1
676,yes,a cat is underneath a red blanket,ex_169_img_0,ex_169_im_0_c_0
677,no,a cat is underneath a red blanket,ex_169_img_1,ex_169_im_1_c_0
678,no,a red blanket is underneath a cat,ex_169_img_0,ex_169_im_0_c_1
679,yes,a red blanket is underneath a cat,ex_169_img_1,ex_169_im_1_c_1
680,yes,the person is bigger than the house,ex_170_img_0,ex_170_im_0_c_0
681,no,the person is bigger than the house,ex_170_img_1,ex_170_im_1_c_0
682,no,the house is bigger than the person,ex_170_img_0,ex_170_im_0_c_1
683,yes,the house is bigger than the person,ex_170_img_1,ex_170_im_1_c_1
684,yes,the person is underneath the car,ex_171_img_0,ex_171_im_0_c_0
685,no,the person is underneath the car,ex_171_img_1,ex_171_im_1_c_0
